楽曲ID,難易度ID,ID_DifN,ノーツ数,譜面再生時間,累計基礎係数,s1係数,s2係数,s3係数,s4係数,s5係数,s6係数,s外係数,s6前s外係数,s1始点,s1終点,s2始点,s2終点,s3始点,s3終点,s4始点,s4終点,s5始点,s5終点,s6始点,s6終点,SF始点,SF終点,平均スコア,最小スコア,最大スコア,s6前スコア,ポイント
356,5,356_5,851,91.2,826.6,27.27,44.574,40.582,74.0625,51.304,50.397,625.543,530.147,137,181,235,278,340,377,493,540,605,657,737,780,485,569,3671830.112,3651139.211,3688526.222,3083685.206,355.9395069
357,1,357_1,320,134.19355,154.8,3,7,5.6,10.605,3.06,3.06,133.7435,124.2285,11,13,48,54,64,92,189,195,272,274,280,282,184,214,2698161.729,2679729.468,2711352.96,2487759.179,332.424167
357,2,357_2,478,134.19355,285.2,7,13.2,5.656,23.256,6.592,12.064,242.164,221.884,19,25,73,87,105,133,243,257,351,387,423,439,234,279,2908141.596,2882492.455,2921784.443,2543587.785,346.9992402
357,3,357_3,962,134.19355,753.5,26.1,36.516,32.748,62.478,21.384,33.048,616.598,545,64,88,217,253,296,350,571,609,802,832,867,887,549,643,3206765.906,3185652.005,3220281.916,2782786.857,367.7272806
357,4,357_4,1287,134.19355,1048.5,38.481,52.736,44.512,93.336,37.95,42.46,874.318,797.098,155,191,341,390,445,490,793,847,1038,1092,1146,1189,771,898,3418508.475,3395284.888,3429959.09,3038207.333,382.4247059
357,5,357_5,1357,134.19355,1404.8,39.6,54.882,59.535,120.6105,48.95,63.03,1197.879,1102.729,184,218,398,454,514,559,865,921,1123,1170,1219,1259,834,969,3382258.313,3358081.071,3395353.352,2977300.004,379.9085182
358,1,358_1,136,137.14286,68,1,1,1.7,4.95,3,1.01,59.707,48.9,24,24,32,32,45,52,78,83,95,97,102,102,76,87,2552757.176,2529879.118,2566612.647,2223378.353,322.3313805
358,2,358_2,234,137.14286,169.4,7,5.7,5.858,10.7565,7.171,6.191,140.1655,123.0395,42,48,76,87,111,123,151,158,176,183,197,202,148,170,2944925.447,2933326.165,2951689.323,2568254.134,349.5524722
358,3,358_3,456,137.14286,418.7,12.4,10.807,14.28,25.857,25.853,16.48,347.028,302.245,70,85,142,158,205,216,257,278,321,356,384,396,251,295,3004215.398,2989905.869,3016149.799,2593834.105,353.6678923
358,4,358_4,676,137.14286,681.1,25.52,21.522,22.351,43.212,40.395,28.045,561.71,485.728,84,112,209,239,315,340,406,437,498,525,576,601,396,462,3161977.306,3148435.877,3172018.357,2721011.561,364.6184248
358,5,358_5,832,137.14286,799.2,27.472,23.766,28.624,54.0225,54.59,36.38,660.9735,572.9295,116,144,264,298,393,423,506,540,616,649,709,737,495,577,3319674.001,3303246.812,3332527.657,2845595.541,375.5644306
359,1,359_1,284,119.35135,153.3,7,6.9,4.4,6.06,11.0595,7.14,120.913,96.637,28,34,55,69,78,94,120,133,171,180,231,237,168,195,2979005.401,2964497.774,2989901.157,2462111.785,339.9885975
359,2,359_2,458,119.35135,332.3,13.4,17.5,13.231,15.958,18.207,13.802,262.322,204.217,36,52,77,94,126,139,164,191,271,290,369,385,265,308,3033366.534,3028084.13,3038643.106,2509713.545,343.6339911
359,3,359_3,698,119.35135,521.5,13.6,39.815,19.513,16.116,25.14,25.41,421.1555,345.9505,40,58,97,134,193,213,253,280,385,411,535,569,377,443,3089386.002,3069439.141,3101957.465,2557188.491,347.3905907
359,4,359_4,995,119.35135,767.7,29.011,40.864,21.6,34.632,49.1145,29.268,639.268,519.025,76,112,170,210,289,345,409,457,599,646,806,851,582,678,3206837.998,3194433.486,3218794.491,2704847.773,355.2667834
359,5,359_5,1099,119.35135,1106.1,41.713,57.732,36.748,54.999,72.2265,45.017,913.779,716.103,125,168,216,264,368,408,498,542,685,739,921,973,666,772,3345365.81,3333607.919,3356022.304,2777388.905,364.5562955
360,1,360_1,257,142.4,139.2,3,3,6.1,4.444,11.514,3.06,118.2575,98.4695,28,30,40,42,67,73,107,123,168,179,219,221,165,188,2748043.926,2723755.282,2761467.475,2400425.434,341.5795712
360,2,360_2,489,142.4,342,9.4,12.12,13.332,9.588,22.0935,9.772,297.7935,252.4595,53,74,115,126,169,183,234,255,321,335,397,418,316,362,2856861.37,2842035.902,2865189.138,2475238.491,349.2608026
360,3,360_3,651,142.4,660.6,15.9,21.21,26.928,24.102,42.276,21.42,563.988,482.553,65,87,158,178,230,255,327,349,422,445,544,565,413,478,2922106.319,2907492.588,2932369.415,2525029.838,353.8663284
360,4,360_4,1018,142.4,981.7,30.183,33.558,43.981,36.33,66.303,40.932,823.937,676.847,72,110,212,252,353,393,504,539,631,674,828,871,617,716,3139136.448,3123893.591,3147909.865,2628668.323,369.1861022
360,5,360_5,1188,142.4,1108.6,39.841,47.622,41.808,36.994,68.118,50.55,937.534,786.344,70,114,258,309,417,468,614,661,772,812,996,1039,754,871,3225587.822,3213628.151,3232188.103,2701714.335,375.2885522
361,1,361_1,351,106.90909,145.2,4,4.5,5.9,8.6,11.322,8.858,114.807,109.451,4,7,12,20,42,64,78,91,232,251,323,336,227,261,3110976.049,3091738.12,3124689.436,2698472.286,336.5984503
361,2,361_2,427,106.90909,238.8,9,9.2,6.1,14.14,22.203,13.438,186.505,181.107,6,14,24,34,69,93,109,122,298,315,391,412,289,330,3244961.206,3219164.396,3261695.473,2873510.775,345.268078
361,3,361_3,768,106.90909,585.9,16.4,35.25,15.708,28.193,39.5325,38.948,468.119,452.176,17,63,94,131,225,265,288,317,561,599,717,748,546,621,3282810.013,3267752.513,3297313.091,2830576.238,347.7171185
361,4,361_4,1141,106.90909,1024.3,51.7,49.591,47.38,48.154,75.168,72.38,807.146,782.176,23,89,138,184,301,357,391,444,825,880,1062,1118,803,917,3614671.172,3602643.585,3619929.969,3126072.818,369.1904876
361,5,361_5,1148,106.90909,1200.7,64.6,58.479,50.012,54.008,87.804,73.37,947.455,921.385,28,81,126,170,291,344,394,449,815,873,1069,1124,791,904,3596552.326,3583365.874,3604619.184,3165322.737,368.0180917
362,1,362_1,254,135,117.7,2,3.2,5,8.484,5.667,2.04,101.2785,90.1605,50,51,58,71,94,98,169,179,192,202,217,218,166,190,2755960.058,2737805.182,2771743.337,2510510.881,333.5848981
362,2,362_2,412,135,271.6,10,6.767,10.403,20.196,10.506,10.3,225.6415,205.5355,82,91,117,138,172,184,278,289,315,326,353,362,273,312,2931234.343,2913731.619,2942261.259,2591240.9,345.647893
362,3,362_3,524,135,415.2,21.16,8.383,20.4,26.574,16.848,12.896,340.995,309.794,96,114,153,172,217,236,362,377,411,428,463,478,354,405,3040616.3,3028398.266,3055970.116,2728885.905,353.1759453
362,4,362_4,888,135,677.5,27.472,13.872,27.408,52.695,33.203,22.66,567.755,523.171,168,192,253,289,370,401,593,631,690,730,799,828,577,663,3186752.089,3166683.999,3202913.389,2867099.301,363.2335261
362,5,362_5,1013,135,900.2,42.863,21.31,38.064,64.5345,43.125,24.666,765.8775,703.9635,184,223,299,334,428,469,674,708,775,811,887,915,658,758,3257165.609,3241458.699,3272105.786,2964983.552,368.0796331
363,1,363_1,195,145.65517,120.1,3,4.4,3,7.5,4.444,9.09,99.404,77.184,14,16,22,38,58,60,66,86,119,135,167,172,158,176,2919729.179,2905698.692,2928436.094,2199964.915,353.6985303
363,2,363_2,393,145.65517,239.7,6.3,3.9,9.09,10.918,7.038,21.7845,207.9155,155.54,46,54,71,91,123,131,148,201,275,289,340,352,321,359,2960798.407,2951448.972,2970014.063,2080823.682,356.5975346
363,3,363_3,565,145.65517,393.2,15.2,7.575,15.15,11.016,13.949,26.8125,346.32,269.265,77,93,120,140,176,190,219,272,382,408,493,508,470,525,2942101.69,2937138.67,2950189.159,2213791.281,355.2777664
363,4,363_4,971,145.65517,680.5,20.604,8.262,30.282,40.56,32.671,57.5355,571.728,455.864,163,186,233,259,305,349,414,452,590,628,791,829,739,835,3298280.711,3284181.131,3315984.13,2483639.588,380.4198149
363,5,363_5,1062,145.65517,750.4,30.754,8.262,36.462,44.73,32.794,55.728,641.3305,499.033,172,205,264,290,336,386,459,501,666,704,863,896,815,921,3389680.962,3376641.952,3408129.85,2588671.568,386.8715973
364,1,364_1,397,136.95652,133.5,3,3.5,4.444,4.04,11.169,3.06,121.67,93.628,38,40,73,98,108,124,179,182,228,237,276,278,225,263,2830223.683,2806113.726,2841652.18,2369325.792,341.5908203
364,2,364_2,712,136.95652,291.3,15,15.15,15.3,12.154,23.25,9.441,226.199,179.051,86,100,148,162,254,268,327,345,391,405,492,518,386,455,3236548.613,3222950.321,3245184.184,2783095.605,369.7945508
364,3,364_3,1004,136.95652,530.1,24.5,19.788,24.514,31.824,39.06,14.657,430.2675,329.0495,67,95,211,260,323,359,421,466,544,575,699,754,535,634,3253723.559,3240068.398,3263911.359,2770515.301,370.9866941
364,4,364_4,1272,136.95652,911.6,34.845,42.951,41.313,42.082,53.523,35.437,765.322,589.463,160,198,310,366,468,516,622,652,762,806,940,1003,748,875,3311525.533,3304381.733,3317297.642,2735895.208,374.9988311
364,5,364_5,1364,136.95652,1143.7,40.895,58.639,67.08,35.828,76.626,63.03,928.112,726.702,100,144,256,309,421,477,618,667,825,882,1043,1095,809,944,3464332.727,3451276.333,3477491.48,2805960.004,385.6054481
365,1,365_1,358,141.25714,152.6,3.737,5.05,3.06,11.628,6.732,8.753,129.835,113.479,141,150,167,169,206,208,219,231,258,269,299,310,216,250,2946581.83,2925273.724,2959936.235,2447310.686,355.5940115
365,2,365_2,543,141.25714,265,7.14,13.158,7.519,19.467,15.08,11.648,223.876,198.583,208,214,256,272,310,319,351,368,409,425,459,485,348,401,3134273.156,3117560.471,3148799.828,2722923.053,368.842811
365,3,365_3,687,141.25714,447.3,7.038,11.536,13.45,40.404,20.58,17.268,398.1295,345.1895,223,246,309,336,385,415,463,485,536,556,600,625,460,526,3068458.72,3039231.177,3086145.743,2644098.558,364.1970861
365,4,365_4,1081,141.25714,640.6,20.075,27.976,21.206,56.817,26.028,39.894,530.2275,457.4695,300,332,458,493,582,620,702,742,837,879,958,996,690,796,3391660.319,3367400.184,3403833.927,2814223.492,387.0113167
365,5,365_5,1262,141.25714,807.6,18.096,32.202,34.24,61.722,33.976,49.83,685.2275,606.1375,423,461,569,605,721,759,843,890,996,1041,1132,1176,829,952,3392837.342,3373655.893,3407329.887,2835184.75,387.0944006
366,1,366_1,326,122.52632,136.5,6,4,7.8,7.81,4.04,11.934,105.702,73.585,10,15,22,25,57,71,87,101,129,132,236,250,233,264,3112668.077,3102776.459,3122788.72,2239246.731,348.9518593
366,2,366_2,446,122.52632,255.6,9,8.6,12.423,12.423,6.732,19.0035,207.7625,146.858,30,38,49,62,126,149,167,181,203,232,337,360,332,375,3022682.286,3015224.42,3030457.54,2200468.405,342.917518
366,3,366_3,629,122.52632,511.2,14.7,14.037,30.906,30.804,25.75,46.533,393.679,289.323,54,74,99,120,207,237,264,289,340,362,469,503,459,521,3350414.592,3339079.726,3363845.851,2459055.039,364.8948609
366,4,366_4,939,122.52632,853.4,46.522,26.866,53.924,52.53,42.938,70.62,646.925,425.8225,90,127,171,198,279,318,357,400,473,508,721,771,708,801,3580187.204,3571909.987,3593149.658,2622629.586,380.3031419
366,5,366_5,988,122.52632,997.3,50.894,34.893,51.088,58.656,58,97.263,750.218,470.6405,100,141,189,231,347,400,454,495,576,616,727,777,713,809,3683355.919,3677144.862,3693168.881,2577445.567,387.2215146
366,6,366_6,1365,122.52632,1285.7,51.914,56.916,62.608,89.365,74.9,119.625,994.933,630.668,118,166,224,282,431,493,560,630,721,776,1056,1124,1037,1172,3784236.569,3772304.675,3793078.76,2687292.35,393.9864523
367,1,367_1,297,154.28571,163.4,2,6.3,6.363,2.02,9.942,6.222,144.0725,131.4245,42,43,86,93,111,118,141,142,199,208,243,257,195,223,2655426.012,2638699.486,2669894.26,2317570.869,343.4178821
367,2,367_2,419,154.28571,305.6,8.08,10.1,10.16,2.04,21.63,9.373,283.4685,267.8875,103,110,168,176,197,205,239,240,317,323,359,377,312,352,2802826.498,2781870.677,2819738.319,2540682.626,354.0827407
367,3,367_3,683,154.28571,699,18.382,27.948,29.252,5.15,56.274,25.228,607.502,572.416,108,127,236,258,302,325,378,382,491,520,609,632,483,550,2974045.024,2949222.292,2994956.539,2672703.984,366.4709047
367,4,367_4,1081,154.28571,1158.3,30.603,53.56,53.144,7.98,93.09,38.804,1024.089,945.515,161,193,343,380,449,488,574,586,763,797,938,980,748,855,3151653.644,3126769.84,3175156.268,2825286.889,379.3214107
367,5,367_5,1223,154.28571,1389.1,42.036,58.24,58.8,45.73,103.005,45.76,1213.925,1121.855,192,235,423,464,540,581,673,715,928,967,1112,1149,912,1033,3300326.927,3281982.621,3311116.458,2972879.691,390.07836
368,1,368_1,328,154.66667,160.3,2,5.353,5.353,3.366,4.284,8.109,144.395,111.515,46,47,120,127,167,174,203,217,240,245,285,292,283,313,2550205.906,2544513.035,2558085.871,1943066.271,335.8048979
368,2,368_2,489,154.66667,261.4,6,5.353,5.1,5.406,8.24,13.464,233.629,189.214,60,74,157,164,214,218,263,270,317,333,396,415,394,439,2558117.394,2553232.379,2560554.767,1980758.362,336.3773173
368,3,368_3,764,154.66667,533.8,16.6,21.114,7.416,5.304,15.54,15.582,508.019,375.617,65,86,224,239,326,359,450,471,541,571,662,678,660,735,2638971.793,2629120.085,2649524.652,2052285.228,342.2273709
368,4,368_4,1058,154.66667,1006.4,38.582,37.08,26.699,16.43,34.347,62.9475,911.175,715.427,118,146,339,363,488,524,623,648,759,792,916,945,910,1014,3019169.588,3013263.439,3028434.064,2297647.874,369.7357996
368,5,368_5,1189,154.66667,1222.6,46.662,49.51,32.445,17.802,44.172,70.29,1105.261,886.416,155,187,371,405,550,586,688,716,832,870,1025,1072,1016,1133,3060791.984,3053801.044,3071910.429,2385151.736,372.7473023
369,1,369_1,273,144,128.7,2,2,2.5,6.06,5.353,10.098,111.173,82.97,38,39,50,51,66,90,120,124,150,157,210,220,207,232,2722620.766,2709766.51,2731375.385,1934152.397,339.7849953
369,2,369_2,369,144,278.4,9.7,5.9,7.373,17.17,14.464,22.95,226.9605,163.167,24,39,62,75,107,116,142,155,200,212,290,300,285,320,3096663.013,3081683.934,3109103.855,2241161.815,366.1879774
369,3,369_3,610,144,486.5,14.3,12.827,25.798,22.542,16.789,30.108,408.566,302.562,65,81,135,153,194,215,251,267,329,346,468,485,462,522,3016502.724,3006303.923,3024650.71,2290468.543,360.529604
369,4,369_4,917,144,765.9,26.348,24.11,39.032,31.888,24.99,43.977,655.572,486.372,75,112,191,220,284,324,385,416,516,545,735,761,726,816,3134213.443,3125903.117,3139249.348,2403428.62,368.838596
369,5,369_5,1100,144,909.4,24.055,25.398,46.566,37.533,28.726,59.784,795.5725,580.12,89,129,254,286,362,401,472,510,633,668,874,913,858,968,3179921.142,3169418.344,3186932.382,2359143.541,372.0650218
370,1,370_1,459,144.19185,192.9,5,4.4,7.07,3.03,14.688,9.579,172.151,129.115,62,66,74,90,110,116,163,165,284,296,360,369,281,324,2860364.576,2837161.816,2873511.545,2221309.555,352.4206551
370,2,370_2,630,144.19185,461.9,12.08,7.272,15.26,18.36,31.2,27.23,399.244,290.595,97,108,137,154,197,211,274,291,412,422,496,514,407,468,2967069.07,2948519.175,2980719.39,2237501.155,360.0155044
370,3,370_3,1057,144.19185,920.1,29.492,31.11,22.503,36.75,59.385,52.14,804.619,617.973,105,144,225,259,331,422,503,527,748,769,888,921,741,844,3170012.744,3154389.741,3179936.935,2477548.739,374.4603188
370,4,370_4,1441,144.19185,1545.1,39.763,43.064,63.56,73.564,106.32,79.2,1344.381,1034.401,157,205,289,347,452,512,627,671,957,1003,1166,1226,943,1086,3344379.499,3326793.165,3357214.307,2665216.077,386.8711291
370,5,370_5,2242,144.19185,2391.3,57.324,85.445,72.44,100.418,173.25,106.81,2135.898,1632.978,213,277,413,507,669,736,895,971,1500,1579,1815,1905,1473,1696,3382661.288,3362166.122,3395432.74,2711730.745,389.5958917
372,1,372_1,532,150,189.1,4,4.04,4.277,14.688,4.12,8.617,167.4375,144.8285,78,81,139,142,194,217,255,269,344,347,386,421,252,303,2752013.517,2728323.759,2760482.214,2299364.778,347.5574406
372,2,372_2,642,150,277.1,9.3,9.393,7.344,16.068,9.048,12.81,238.2135,215.1575,56,67,151,162,248,283,347,369,435,449,510,530,344,406,2884711.885,2873049.832,2891401.706,2477503.206,357.0805
372,3,372_3,1126,150,529.1,16.7,19.634,16.928,25.515,15.154,23.976,462.197,416.497,58,89,195,224,345,418,547,582,697,721,839,894,543,653,2924971.534,2917199.896,2929671.476,2508324.758,359.9697219
372,4,372_4,1396,150,1005.9,38.077,41.436,32.436,54.141,40.766,36.3,871.321,815.441,122,174,359,414,603,645,760,808,924,973,1135,1163,748,885,3122886.222,3115133.451,3128858.068,2802594.086,374.1730112
372,5,372_5,1554,150,1234.8,41.15,54.392,31.765,52.9275,57.09,49.28,1088.3465,994.6265,164,218,423,477,696,758,897,950,1104,1171,1322,1373,885,1039,3141751.883,3135944.238,3150528.771,2756149.852,375.5268999
373,1,373_1,407,151.78378,193.2,4.4,7.07,7.07,5.656,10.815,7.21,174.2015,156.0575,18,34,108,114,124,130,144,172,338,344,379,385,335,374,2813173.95,2802013.901,2821842.294,2450546.076,354.8314093
373,2,373_2,457,151.78378,322.2,4.4,17.17,17.17,5.656,26.265,10.712,275.316,244.636,42,58,101,113,130,142,162,190,338,350,406,418,333,377,2991811.084,2968701.078,3013336.214,2643970.854,367.7563314
373,3,373_3,908,151.78378,790.5,16.261,34.884,47.586,21.84,52.788,31.32,687.852,616.588,164,180,266,288,317,339,411,431,667,690,812,844,661,750,3138875.572,3122664.927,3155289.162,2750587.862,378.3968796
373,4,373_4,1228,151.78378,1071.2,9.101,44.496,57.512,36.33,73.902,38.61,966.0815,872.1415,149,211,350,381,422,454,530,578,917,952,1103,1142,908,1030,3189214.388,3170249.324,3210490.616,2814742.657,382.039041
373,5,373_5,1245,151.78378,1323.9,30.401,65.199,74.152,28.665,98.1315,65.01,1124.1635,986.8835,163,193,309,353,408,453,525,562,859,908,1098,1143,844,967,3362493.797,3342262.22,3380713.853,2868069.783,394.5763159
374,1,374_1,255,109.33333,111.5,3,3,3,4.141,10.605,6.732,95.005,81.541,55,57,65,67,75,77,107,129,172,178,203,214,170,193,3053031.755,3024331.444,3064311.757,2515095.446,335.8750146
374,2,374_2,380,109.33333,233.6,15,6.966,10.1,7.304,18.36,9.579,189.71,153.155,55,66,98,121,142,160,188,214,256,267,301,321,254,291,3134478.646,3115384.324,3148623.144,2643226.52,341.1930175
374,3,374_3,612,109.33333,400.6,22.11,17.574,24.99,14.689,32.766,19.423,304.504,247.268,91,107,149,175,220,245,298,321,391,412,486,543,389,449,3380746.425,3364456.408,3394135.913,2852192.471,357.2728548
374,4,374_4,803,109.33333,616.5,30.906,30.702,42.05,22.762,52.92,37.206,461.3605,365.3145,116,142,203,238,285,319,396,443,526,564,652,697,517,595,3595060.852,3576578.785,3609379.385,2955803.532,371.2663262
374,5,374_5,1090,109.33333,874.8,54.385,39.861,44.72,42.468,63.237,63.412,666.0095,519.6495,180,238,342,382,449,494,578,625,712,763,872,924,703,811,3718033.836,3706756.964,3725783.292,2963512.262,379.2957387
375,1,375_1,178,93.7931,97.1,3,5,4.4,10.8,8.989,3.03,69.424,57.102,22,24,30,34,42,58,83,91,113,138,153,155,80,95,3341201.358,3311959.326,3364290.286,2964237.113,338.7137317
375,2,375_2,301,93.7931,188.2,7,11,9.04,19.998,9.078,10.608,138.2065,115.2465,34,40,67,77,96,104,162,174,210,235,256,269,157,186,3402784.437,3376219.934,3417509.566,2875920.03,342.5536178
375,3,375_3,544,93.7931,434,20,27.977,14.197,38.919,11.165,23.088,337.57,275.874,42,70,106,134,181,212,300,324,370,423,460,481,291,344,3309171.262,3284680.095,3327645.575,2753193.99,336.7165611
375,4,375_4,753,93.7931,692.7,31.2,42.925,37.842,66.144,32.13,39.538,499.113,412.784,57,98,156,197,261,300,413,463,530,583,633,668,400,471,3606571.296,3585240.787,3618492.909,3040285.124,355.2603279
375,5,375_5,821,93.7931,813.5,31.836,44.388,49.193,73.632,32.579,45.945,613.592,493.75,62,109,165,210,275,313,442,486,572,625,682,730,425,506,3604468.103,3583113.492,3618379.919,2992689.752,355.1291876
375,6,375_6,1035,93.7931,722.7,18.246,44.064,40.194,66.468,37.343,58.428,533.336,404.029,84,156,243,294,361,422,569,623,723,776,831,874,539,640,3719951.261,3697826.511,3740477.591,2902763.449,362.3299022
376,1,376_1,171,138.20297,105,2,3.2,5,2,2.71,8.0295,90.708,63.236,14,15,22,35,58,62,85,86,93,101,133,140,130,146,2727493.558,2716463.911,2734151.911,1884643.407,337.2945491
376,2,376_2,374,138.20297,249.6,9.2,5.831,10.302,13.496,7.752,14.6295,207.226,145.853,56,66,92,113,155,166,195,206,233,245,296,309,291,326,2896173.587,2885984.616,2905141.031,2162161.126,349.1021511
376,3,376_3,683,138.20297,578.3,21.513,19.286,18.258,25.853,21.32,24.7275,490.9965,375.1805,119,142,189,214,274,296,362,381,428,448,527,548,517,584,2906734.02,2901954.616,2910340.595,2318794.472,349.8413814
376,4,376_4,1040,138.20297,1037,37.622,43.225,40.032,40.32,36.358,55.242,890.958,657.235,167,205,279,317,394,431,523,558,647,679,806,846,791,895,3137170.329,3134843.815,3139343.261,2418225.217,365.971923
376,5,376_5,1188,138.20297,1177.2,41.066,60.255,41.764,52.258,37.45,61.6395,1016.417,732.706,197,239,332,383,478,520,621,666,754,793,925,965,909,1027,3239523.485,3231428.118,3245157.725,2486334.637,373.136644
377,1,377_1,276,149.03226,124.7,3.2,2,3.2,3.232,4.848,8.262,109.366,81.673,10,23,46,47,54,67,118,131,151,162,217,225,213,239,2632850.522,2625995.464,2638760.328,1909733.308,339.0057433
377,2,377_2,413,149.03226,229.5,8.3,8.3,6.161,6.834,7.038,11.2785,196.8425,166.16,35,45,71,81,107,131,207,219,257,271,332,341,327,366,2737926.058,2734816.294,2741182.448,2235011.021,346.5464583
377,3,377_3,679,149.03226,648.6,17.6,17.776,41.544,13.802,30.784,34.1775,552.291,417.876,54,76,125,147,195,223,354,370,449,480,561,585,550,616,2993239.872,2975904.05,3004492.06,2333579.438,364.868979
377,4,377_4,998,149.03226,990.2,25.856,33.008,46.865,24.15,43.672,65.448,853.683,662.173,107,137,197,232,304,334,513,544,656,692,824,860,805,904,3113275.27,3104256.272,3121293.785,2371371.701,373.4832841
377,5,377_5,1188,149.03226,1253.4,35.956,41.106,57.768,38.584,54.92,79.6785,1088.63,853.095,125,165,250,292,380,423,630,669,785,829,989,1031,971,1088,3206462.977,3199194.773,3212248.32,2476656.185,380.1708724
