楽曲ID,難易度ID,ID_DifN,ノーツ数,譜面再生時間,累計基礎係数,s1係数,s2係数,s3係数,s4係数,s5係数,s6係数,s外係数,s6前s外係数,s1始点,s1終点,s2始点,s2終点,s3始点,s3終点,s4始点,s4終点,s5始点,s5終点,s6始点,s6終点,SF始点,SF終点,平均スコア,最小スコア,最大スコア,s6前スコア,ポイント
352,3,352_3,708,129.375,534.5,25.341,25.221,31.0545,13.936,30.769,17.062,440.978,395.901,89,115,179,209,370,389,430,455,492,519,581,616,360,429,3121740.223,3113654.969,3134267.329,2789711.567,355.6928623
352,4,352_4,1037,129.375,1009.4,49.995,47.284,51.1875,44.944,44.405,43.704,828.036,725.934,133,180,274,313,532,566,647,685,751,789,876,918,514,617,3278524.328,3275926.48,3280871.872,2835797.243,366.3910718
352,5,352_5,1092,129.375,1175.3,53.732,57.762,67.8825,54.716,47.007,52.756,955.137,838.62,132,174,256,303,530,574,659,702,771,812,914,963,506,614,3341063.512,3334704.199,3346272.57,2885652.593,370.6584514
353,1,353_1,165,112.55172,98.7,5,4,4,10.95,7.878,7.07,67.342,58.353,9,12,17,20,25,28,84,93,116,130,141,147,80,95,3454426.449,3426175.451,3471489.974,2903275.895,362.0837269
353,2,353_2,298,112.55172,176.1,10.3,7.3,7,16.8165,8.772,10.506,127.662,116.238,17,28,43,52,71,77,166,186,224,246,264,275,158,186,3344764.499,3322331.204,3357200.246,2887328.986,354.9234467
353,3,353_3,706,112.55172,565.7,21.25,21.21,24.276,44.148,27.615,38.16,452.686,388.847,83,105,138,176,231,277,468,486,544,566,613,644,449,518,3378484.394,3361180.595,3387209.081,2778468.802,357.1251575
353,4,353_4,982,112.55172,918.4,42.521,34.68,39.346,75.684,46.218,50.79,726.691,628.918,113,155,227,269,347,384,623,668,769,810,861,903,593,690,3500745.758,3482178.619,3511062.395,2966590.05,365.1081054
353,5,353_5,982,112.55172,1041.6,44.541,51.408,54.027,93.492,53.676,50.78,807.3745,705.8655,125,167,243,298,379,424,650,687,781,825,858,902,622,717,3641198.349,3621613.461,3651492.675,3157706.434,374.2788334
354,1,354_1,418,153.93103,140.7,4.7,5.454,8.383,4.04,3.978,13.77,117.1745,78.825,81,91,121,138,161,170,187,190,240,260,289,296,287,326,3070108.84,3057786.42,3076785.62,2087825.34,373.4214043
354,2,354_2,524,153.93103,264.7,13.15,13.332,15.504,10.2,8.961,19.08,208.68,147.064,92,105,157,171,221,235,276,285,332,346,392,406,389,439,3184575.76,3176813.305,3192882.852,2388456.732,381.7034227
354,3,354_3,938,153.93103,572.7,29.694,15.504,28.325,20.738,19.398,45.582,480.524,350.405,144,170,250,275,355,381,470,506,611,647,709,735,704,795,3232473.334,3223611.302,3240958.641,2368813.987,385.168953
354,4,354_4,1275,153.93103,1053.5,45.098,53.148,46.725,39.236,40.932,87.012,872.2035,626.4085,188,229,341,388,503,545,670,714,821,856,955,1002,944,1070,3429803.344,3424784.682,3433851.106,2508594.298,399.4463596
354,5,354_5,1370,153.93103,1284.3,51.092,59.92,53.55,55.64,59.572,92.4,1074.133,772.843,200,244,371,414,547,590,733,784,893,936,1053,1102,1042,1178,3476661.101,3474226.056,3479370.922,2601322.907,402.8366561
355,1,355_1,536,138,161.5,10.4,5.643,10.1,5.406,14.0595,5.473,126.6475,108.2985,42,62,97,116,163,171,217,251,316,334,380,414,314,366,3211276.16,3192743.269,3227670.08,2835849.125,368.0403452
355,2,355_2,695,138,311.3,18.7,9.828,18.36,11.227,22.308,11.445,251.1155,226.7895,60,89,180,204,265,278,336,369,460,476,529,562,458,525,3196331.424,3183397.243,3210486.523,2851660.514,367.0030047
355,3,355_3,908,138,567.6,33.276,11.526,31.209,17.784,35.2815,23.433,493.6445,410.6475,87,129,227,258,345,369,425,454,599,623,678,707,593,681,3183167.629,3171221.136,3200271.817,2695118.28,366.0892825
355,4,355_4,1273,138,983.4,52.318,32.96,40.53,40.106,75.5595,41.58,826.553,692.683,123,171,330,381,501,547,660,711,888,932,1038,1089,876,1002,3354151.776,3336630.892,3365022.292,2860786.42,377.9575938
355,5,355_5,1478,138,1238.4,62.376,39.51,45.245,51.556,74.25,55.66,1075.684,913.654,151,214,400,457,588,640,763,817,1052,1103,1215,1267,1037,1184,3332176.88,3321233.375,3341037.795,2819678.409,376.4322775
356,1,356_1,204,91.2,89.2,4.7,4,3.8,11.0595,8.08,7.373,59.1325,51.7465,17,27,45,48,52,71,108,117,132,138,157,166,107,126,3690142.314,3657384.997,3710070.161,3085661.911,357.0705547
356,2,356_2,241,91.2,165.9,7.9,7.9,9,19.998,13.332,7.137,113.5415,98.6495,26,41,56,71,87,95,124,138,159,173,199,212,122,145,3569571.324,3538827.941,3586117.908,3170871.395,349.6235229
356,3,356_3,465,91.2,407.5,9.151,25.25,24.341,31.092,21.939,24.128,305.306,270.05,88,115,139,157,181,200,275,304,339,358,405,427,272,317,3409099.93,3395209.87,3428488.798,2905541.955,339.7120545
356,4,356_4,744,91.2,682.8,22.826,41.004,34.814,56.16,37.905,39.962,507.386,428.076,119,164,209,252,302,335,439,492,550,578,642,681,434,507,3536070.768,3519724.283,3551032.122,2972472.403,347.5543709
356,5,356_5,851,91.2,826.6,27.27,46.512,40.788,77.025,56.392,56.71,609.0355,526.3725,135,179,233,276,338,377,491,539,603,655,735,779,485,569,3765001.459,3742980.533,3783611.613,3154686.008,361.6942078
357,1,357_1,320,134.19355,154.8,4,9,6.6,12.12,7.14,4.08,123.1285,115.6535,10,13,47,54,63,92,188,195,270,274,279,282,184,214,2988337.511,2971292.047,3003232.602,2760425.818,352.5657802
357,2,357_2,478,134.19355,285.2,8,16.2,6.666,24.786,8.549,15.184,230.547,216.507,18,25,72,87,104,133,242,257,350,386,422,439,234,279,3084665.074,3058628.022,3099865.291,2690325.546,359.2520463
357,3,357_3,962,134.19355,753.5,27.1,42.636,33.258,62.793,27.834,36.288,598.963,530.605,63,88,215,253,292,350,569,609,800,832,866,887,549,643,3311144.053,3291339.951,3322676.974,2868034.341,374.9723519
357,4,357_4,1287,134.19355,1048.5,40.501,58.71,46.904,91.8765,44.44,48.95,852.4115,784.9815,153,191,339,388,442,489,792,846,1036,1091,1144,1188,771,898,3514704.24,3493665.74,3525999.143,3111319.38,389.1018238
357,5,357_5,1357,134.19355,1404.8,41.62,60.022,64.785,119.1375,54.45,65.23,1179.242,1091.792,182,218,396,453,512,559,864,920,1121,1169,1218,1258,834,969,3444478.589,3422172.817,3457863.452,3038977.641,384.2273374
358,1,358_1,136,137.14286,68,3,2,2.7,6.45,4,2.02,52.197,43.41,23,24,31,32,44,52,77,83,94,97,101,102,76,87,3013149.235,2989320,3028544.706,2644885.412,354.2880057
358,2,358_2,234,137.14286,169.4,10,7.7,6.868,12.2715,9.191,7.201,129.6105,114.5045,41,48,75,87,110,123,150,158,175,183,196,202,148,170,3213788.903,3202658.569,3223125.788,2820962.18,368.2147591
358,3,358_3,456,137.14286,418.7,15.4,13.837,15.3,30.447,26.883,16.583,334.255,289.575,69,85,141,158,204,216,256,278,320,356,383,396,251,295,3138430.518,3121832.518,3149530.025,2726970.102,362.9840007
358,4,358_4,676,137.14286,681.1,29.52,26.622,24.308,51.012,44.555,30.145,536.593,464.811,82,112,207,239,313,339,404,437,496,525,574,601,396,462,3328797.538,3312541.759,3340525.2,2879073.736,376.1977115
358,5,358_5,832,137.14286,799.2,31.512,28.866,30.684,61.8975,58.618,37.664,636.5865,550.8965,114,144,262,298,391,423,504,540,614,647,706,737,495,577,3460268.071,3441786.634,3473054.179,2981086.215,385.3233132
359,1,359_1,284,119.35135,153.3,9,7.9,5.4,6.969,12.423,9.18,112.6005,92.4045,27,34,54,69,77,94,119,132,170,179,230,237,168,195,3208361.318,3192693.448,3220543.546,2656106.77,355.3689354
359,2,359_2,458,119.35135,332.3,15.3,19.5,15.15,16.766,19.737,14.729,253.238,197.09,35,51,76,94,124,138,163,189,270,290,368,384,265,308,3151324.037,3146039.925,3155975.155,2620606.181,351.5440825
359,3,359_3,698,119.35135,521.5,19.5,43.815,22.543,16.932,25.125,31.5,401.3345,338.5195,38,57,95,134,192,213,252,278,384,410,533,567,377,443,3258039.696,3237541.686,3269747.337,2693942.79,358.700309
359,4,359_4,995,119.35135,767.7,34.91,43.894,24.864,36.608,50.6745,32.4,620.407,507.616,74,111,168,210,286,345,407,456,597,645,805,850,582,678,3318973.614,3307848.528,3330231.882,2807897.533,362.7864659
359,5,359_5,1099,119.35135,1106.1,46.763,59.772,40.868,57.079,73.8015,49.159,894.772,706.688,123,167,214,263,366,408,496,542,683,738,919,971,666,772,3425575.512,3414747.9,3435264.241,2848658.214,369.9350638
360,1,360_1,257,142.4,139.2,4,4,8,5.454,13.029,4.08,110.8125,93.0645,27,30,39,42,66,72,106,123,167,179,218,221,165,188,2973229.419,2947328.389,2988117.86,2606235.471,357.4750178
360,2,360_2,489,142.4,342,10.4,14.14,16.362,10.608,23.6385,10.802,288.1485,244.8745,52,74,114,126,168,183,233,255,320,335,396,418,316,362,2979137.536,2964000.084,2989013.423,2589314.652,357.8920614
360,3,360_3,651,142.4,660.6,16.9,24.24,32.844,25.132,42.432,22.47,551.806,472.471,64,87,157,178,228,253,326,349,421,445,543,565,413,478,3003603.892,2989920.238,3014759.406,2602116.52,359.6190982
360,4,360_4,1018,142.4,981.7,34.183,37.638,47.689,40.53,69.324,45.144,800.716,662.158,70,110,210,252,351,389,502,539,629,673,826,870,617,716,3246600.998,3231854.809,3255204.841,2724074.038,376.7718352
360,5,360_5,1188,142.4,1108.6,43.841,51.702,45.656,41.234,71.166,57.09,911.778,767.128,68,114,256,309,415,465,612,661,770,811,994,1039,754,871,3333537.634,3321984.689,3339892.372,2782313.838,382.9085388
361,1,361_1,351,106.90909,145.2,5,5.4,6.8,10.5,12.699,9.785,107.803,104.404,3,7,11,19,41,63,77,90,231,250,322,335,227,261,3316082.459,3295474.558,3330975.936,2887644.595,349.8700415
361,2,361_2,427,106.90909,238.8,10,10.2,6.2,18.18,23.733,14.364,177.909,174.467,5,14,23,34,67,92,107,122,297,315,390,411,289,330,3401784.121,3374308.195,3422357.256,3020425.847,355.4154431
361,3,361_3,768,106.90909,585.9,18.3,38.048,16.728,31.243,40.635,38.948,458.2485,443.3755,16,62,92,129,223,264,286,316,560,597,716,747,546,621,3358335.494,3343931.79,3373830.024,2909125.077,352.6040614
361,4,361_4,1141,106.90909,1024.3,54.5,53.53,50.43,51.13,76.626,73.48,791.823,770.153,21,87,136,183,299,356,389,442,823,878,1060,1117,803,917,3683904.766,3672717.67,3689018.233,3194021.399,373.6703084
361,5,361_5,1148,106.90909,1200.7,67.5,61.408,53.062,56.984,86.184,73.37,937.22,913.35,26,80,125,169,289,343,392,447,813,871,1068,1123,791,904,3636722.264,3625325.463,3644131.16,3208681.182,370.617323
362,1,362_1,254,135,117.7,4,4.2,7,9.999,7.687,3.06,91.7235,82.6455,49,51,57,71,93,98,168,179,191,202,216,218,166,190,3096096.128,3078438.567,3111422.066,2827845.661,356.9942629
362,2,362_2,412,135,271.6,12,7.777,12.423,21.726,12.566,11.33,215.9915,197.9455,81,91,116,138,171,184,277,289,314,326,352,362,273,312,3083803.656,3066512.581,3096170.549,2733584.011,356.1482516
362,3,362_3,524,135,415.2,22.15,9.393,22.44,28.119,19.968,13.936,331.25,302.129,95,113,152,172,216,236,361,377,409,427,462,478,354,405,3144825.615,3133068.405,3160674.227,2826111.365,360.3479982
362,4,362_4,888,135,677.5,30.502,15.912,29.468,55.845,34.243,24.8,554.295,513.991,166,191,251,289,369,401,591,631,688,728,797,828,577,663,3277432.866,3256875.537,3293845.655,2948725.082,369.4744972
362,5,362_5,1013,135,900.2,44.863,23.35,42.224,67.7145,46.325,26.826,749.1375,691.5435,182,221,297,334,426,469,672,708,773,810,885,915,658,758,3343601.699,3327659.331,3358906.126,3044415.431,374.0284699
363,1,363_1,195,145.65517,120.1,4,5.4,4,8.5,5.454,10.605,92.879,73.689,13,16,21,38,57,60,65,86,118,135,166,172,158,176,3147278.193,3133246.675,3155996.963,2394324.076,369.7608136
363,2,363_2,393,145.65517,239.7,7.3,4.9,10.1,11.928,8.058,23.3295,201.3305,152.045,45,54,70,91,122,131,147,201,274,289,339,352,321,359,3078719.969,3069364.446,3087959.978,2181364.542,364.9214096
363,3,363_3,565,145.65517,393.2,16.2,8.585,16.16,12.036,14.979,28.3725,339.69,265.755,76,93,119,140,175,190,218,272,381,408,492,508,470,525,3016236.106,3011295.564,3024327.046,2276967.65,360.510784
363,4,363_4,971,145.65517,680.5,21.614,9.282,34.402,41.6,34.771,60.7455,559.228,449.784,162,186,232,259,303,349,413,452,588,628,789,829,739,835,3382098.419,3368668.602,3400759.548,2553934.683,386.336359
363,5,363_5,1062,145.65517,750.4,32.774,9.282,40.582,45.77,34.914,58.968,627.7705,491.953,170,205,263,290,334,386,458,501,664,704,861,896,815,921,3474023.682,3461359.421,3493346.554,2660354.109,392.8252011
364,1,364_1,397,136.95652,133.5,4,4.5,5.454,5.05,12.699,4.08,115.1,89.098,37,40,72,98,107,124,178,182,227,237,275,278,225,263,3038442.653,3012679.44,3050463.606,2557242.025,356.0436665
364,2,364_2,712,136.95652,291.3,16,16.16,16.32,14.111,24.795,9.545,219.563,172.519,85,100,147,162,253,268,325,344,390,405,491,518,386,455,3335821.684,3321907.078,3343332.59,2880817.383,376.6852698
364,3,364_3,1004,136.95652,530.1,26.5,20.808,24.514,32.656,39.06,14.655,426.4175,325.1975,66,94,210,260,322,358,420,464,543,574,697,752,535,634,3286131.896,3273319.703,3296275.506,2802940.424,373.236214
364,4,364_4,1272,136.95652,911.6,37.875,46.968,40.233,43.142,53.493,38.596,755.166,585.736,158,197,307,365,466,514,620,651,760,804,938,1001,748,875,3363049.759,3356380.046,3368186.045,2777557.382,378.5752186
364,5,364_5,1364,136.95652,1143.7,43.885,64.656,66.04,37.736,78.246,69.63,910.017,721.807,98,143,253,308,419,475,616,665,823,881,1040,1095,809,944,3538480.849,3526300.536,3551748.154,2863111.842,390.7522001
365,1,365_1,358,141.25714,152.6,4.747,6.06,4.182,13.158,7.752,10.895,122.001,109.827,140,150,166,169,204,208,218,231,257,269,297,310,216,250,3163708.67,3141077.809,3177255.073,2626093.434,370.920612
365,2,365_2,543,141.25714,265,10.2,14.178,8.549,22.557,17.16,12.688,212.556,189.343,207,214,255,272,309,319,350,368,408,425,458,485,348,401,3318601.616,3299635.578,3334153.317,2896617.494,381.8542317
365,3,365_3,687,141.25714,447.3,10.098,12.566,14.48,45.084,24.78,23.568,377.8295,331.1895,222,246,308,336,384,415,462,485,534,556,598,625,460,526,3267948.489,3235754.134,3285938.44,2781803.96,378.2787168
365,4,365_4,1081,141.25714,640.6,24.155,30.056,22.256,64.812,28.188,44.254,508.5025,441.1945,298,332,456,493,581,620,700,742,835,879,956,996,690,796,3545727.866,3517567.017,3559257.561,2940300.397,397.8866729
365,5,365_5,1262,141.25714,807.6,22.256,34.302,36.38,69.822,36.156,54.23,662.1475,587.4575,421,461,567,605,719,759,841,890,994,1041,1130,1176,829,952,3525054.31,3502885.347,3539570.054,2942256.012,396.427363
366,1,366_1,326,122.52632,136.5,6,4,8.8,7.8,4.04,11.934,104.712,74.125,9,14,21,24,56,70,86,100,128,131,235,249,233,264,3143368.048,3130438.176,3154531.674,2287467.164,351.0105632
366,2,366_2,446,122.52632,255.6,10,9.6,13.433,13.433,6.732,19.0035,203.7425,144.383,29,37,48,61,125,148,166,180,202,231,336,359,332,375,3090895.408,3082843.771,3100361.49,2278362.56,347.4918097
366,3,366_3,629,122.52632,511.2,16.7,17.027,30.906,31.824,26.78,48.078,385.094,285.403,53,74,97,119,206,236,263,288,339,361,467,502,459,521,3425312.839,3414967.557,3436991.538,2530563.886,369.9174492
366,4,366_4,939,122.52632,853.4,48.512,31.916,53.894,53.56,43.948,67.41,641.085,419.9825,89,126,169,197,277,316,355,398,471,506,719,769,708,801,3611630.416,3604822.894,3622436.366,2677648.657,382.4116867
366,5,366_5,988,122.52632,997.3,50.874,35.883,52.118,56.576,57.96,97.263,750.338,477.1805,99,140,188,229,345,398,453,493,574,614,725,775,713,809,3682793.911,3677243.372,3691974.856,2587986.753,387.183827
366,6,366_6,1365,122.52632,1285.7,53.934,62.016,62.608,88.255,75.97,119.625,987.853,633.488,115,164,221,280,428,490,558,627,718,774,1053,1121,1037,1172,3810301.637,3799653.05,3818347.382,2726816.397,395.734345
367,1,367_1,297,154.28571,163.4,3,8.3,8.383,3.131,11.6085,7.344,135.153,124.647,41,43,85,93,110,118,139,142,197,208,241,257,195,223,2884124.072,2866596.511,2900924.952,2527236.197,359.9648593
367,2,367_2,419,154.28571,305.6,9.09,12.12,12.18,3.06,26.265,10.403,271.7335,258.2125,102,110,167,176,196,205,238,240,316,323,358,377,312,352,2968528.154,2942952.631,2988134.689,2697251.694,366.0717429
367,3,367_3,683,154.28571,699,19.392,28.968,31.302,7.21,59.394,26.288,597.182,564.216,107,127,235,258,300,325,377,382,490,520,608,632,483,550,3039597.592,3013657.339,3060530.975,2734028.426,371.2138258
367,4,367_4,1081,154.28571,1158.3,32.623,53.56,53.144,12.18,96.3,40.984,1012.479,938.265,159,193,342,379,448,487,572,586,762,797,936,980,748,855,3197817.476,3172510.501,3220076.564,2866006.103,382.6614997
367,5,367_5,1223,154.28571,1389.1,44.056,58.24,58.8,47.84,106.275,47.96,1204.325,1116.655,190,235,422,463,539,580,671,714,927,967,1110,1149,912,1033,3332872.463,3313906.29,3343339.535,3000739.928,392.4331253
368,1,368_1,328,154.66667,160.3,3,7.373,6.363,4.386,5.304,9.639,136.795,106.975,45,47,119,127,166,174,202,217,239,245,284,292,283,313,2748795.802,2740498.392,2757606.897,2116543.455,350.1734609
368,2,368_2,489,154.66667,261.4,9,8.383,6.12,6.426,9.27,18.099,219.894,184.749,59,74,156,164,213,218,262,270,316,333,395,415,394,439,2785780.484,2781915.003,2790440.123,2160143.689,352.8494115
368,3,368_3,764,154.66667,533.8,17.6,25.194,8.446,6.344,15.75,20.352,495.889,373.027,64,86,222,239,325,359,449,471,539,571,661,678,660,735,2740253.397,2727649.141,2751422.777,2128534.966,349.5553928
368,4,368_4,1058,154.66667,1006.4,40.602,41.2,28.779,17.49,35.631,69.4875,894.071,711.403,116,146,337,363,486,524,622,648,756,792,914,945,910,1014,3097044.626,3090595.145,3106952.58,2356808.791,375.3702876
368,5,368_5,1189,154.66667,1222.6,47.672,55.69,34.545,18.862,45.252,76.89,1087.231,881.586,154,187,369,405,548,586,687,716,831,870,1023,1072,1016,1133,3129598.384,3120809.793,3141365.724,2438129.365,377.7256478
369,1,369_1,273,144,128.7,3,3,3.5,8.08,6.363,11.628,103.613,78.47,37,39,49,51,65,90,119,124,149,157,209,220,207,232,2968668.268,2952525.721,2978562.436,2148921.206,357.1530542
369,2,369_2,369,144,278.4,10.7,6.9,8.383,20.2,16.484,24.48,217.3705,156.637,23,39,61,75,106,116,140,155,199,212,289,300,285,320,3245993.113,3227842.59,3260047.752,2375528.691,376.7289257
369,3,369_3,610,144,486.5,18.3,12.827,27.818,25.602,19.879,30.108,396.396,290.392,63,81,135,153,193,215,250,267,327,346,468,485,462,522,3126562.741,3116652.612,3137114.013,2400528.56,368.2985464
369,4,369_4,917,144,765.9,30.348,27.14,41.072,36.008,28.14,43.977,639.232,470.032,73,112,189,220,283,324,383,416,514,545,735,761,726,816,3231636.888,3224112.313,3236887.417,2500852.065,375.715545
369,5,369_5,1100,144,909.4,28.055,29.478,48.626,41.693,31.906,63.024,774.8525,565.88,87,129,252,286,361,401,470,510,631,668,872,913,858,968,3285341.987,3275686.106,3291902.399,2454210.993,379.5064932
370,1,370_1,459,144.19185,192.9,5,4.4,8.08,4.04,16.218,11.639,166.541,127.625,61,65,73,89,109,116,162,165,283,296,359,369,281,324,2983939.062,2958088.173,2996784.737,2316366.977,361.2162509
370,2,370_2,630,144.19185,461.9,12.07,7.272,16.27,20.4,34.32,29.31,391.004,286.723,96,107,136,153,196,211,273,291,411,422,495,514,407,468,3044754.744,3023555.27,3060383.05,2303591.786,365.5448965
370,3,370_3,1057,144.19185,920.1,29.492,33.15,23.428,40.95,62.595,53.21,793.174,611.918,104,143,223,259,329,420,501,527,747,768,887,920,741,844,3226539.841,3209783.724,3237597.876,2536686.505,378.4837181
370,4,370_4,1441,144.19185,1545.1,36.693,42.024,64.59,77.804,112.845,81.4,1334.496,1031.116,156,203,288,345,450,511,625,671,955,1002,1164,1225,943,1086,3374508.33,3354595.144,3389501.319,2693610.451,389.0155929
370,5,370_5,2242,144.19185,2391.3,58.344,85.424,73.48,102.568,174.9,110.11,2126.759,1632.639,211,275,410,504,666,734,894,970,1497,1577,1812,1904,1473,1696,3401129.654,3380431.433,3413950.401,2727651.699,390.9104048
372,1,372_1,532,150,189.1,5,5.05,5.185,16.218,5.15,9.647,160.9295,140.3805,77,81,138,142,193,216,254,269,343,347,385,421,252,303,2898339.842,2873506.881,2907165.528,2431146.043,358.0585063
372,2,372_2,642,150,277.1,10.3,10.403,8.262,17.4585,10.088,13.86,231.805,210.849,55,67,150,162,247,282,346,368,434,449,509,530,344,406,2984968.334,2972678.6,2991996.289,2567442.6,364.2753746
372,3,372_3,1126,150,529.1,17.7,18.614,18.78,26.9325,16.204,25.92,455.9535,414.3575,57,88,195,223,343,416,546,581,696,720,837,892,543,653,2977332.745,2969470.141,2981777.121,2551111.331,363.7274087
372,4,372_4,1396,150,1005.9,40.097,40.396,36.57,57.189,44.036,38.5,857.689,806.209,120,172,359,413,601,644,758,807,922,972,1133,1163,748,885,3185024.574,3176757.261,3189921.152,2858434.038,378.6323518
372,5,372_5,1554,150,1234.8,44.17,53.456,33.778,56.004,61.49,52.47,1073.583,986.353,162,217,422,476,694,757,895,949,1102,1169,1320,1372,885,1039,3197560.698,3190802.6,3206390.78,2804537.333,379.5320031
373,1,373_1,407,151.78378,193.2,5.4,9.09,8.08,6.666,12.36,8.24,166.5865,150.5025,17,34,107,114,123,130,143,172,337,344,378,385,335,374,2979946.526,2967553.634,2989786.547,2603152.047,366.8978957
373,2,373_2,457,151.78378,322.2,5.3,19.17,18.18,6.666,27.81,11.752,267.811,239.211,41,57,100,113,129,142,161,190,337,350,405,418,333,377,3092309.002,3068400.463,3114674.021,2735722.604,375.0276513
373,3,373_3,908,151.78378,790.5,18.281,36.822,49.543,23.92,51.198,31.32,681.447,611.263,163,179,265,287,316,338,409,430,667,689,811,843,661,750,3174861.794,3160655.287,3190557.64,2788814.827,381.0005886
